,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,class2,class4
0,0.23770995727519645,-0.3090106338237783,-0.4470404639394924,-1.3236246453968101,-1.3457196125653552,-1.2535810945011112,-1.0514722160889087,-1.1939398291615761,-0.0455880774156534,-0.21501039253084248,-0.2591367634238528,-0.0984443107625588,-0.393240946496576,-0.13976546744808538,-0.25543849918641515,0.354673223006868,0.43230622324703805,0.40075559929614823,0.026291560994173537,0.20148228302568122,0.14687007748743328,0.2526325214536951,-1.2966696089494183,-0.5657192720851898,-0.6915143465604369,0.8011631774252128,-1.0703249788959504,0.3988575895161587,-0.49189343123504664,-1.1600732135344671,-1.3102118773791378,1.468931252619552,-1.261718692940362,-0.7144317104859674,-0.8935745235178272,1.4661857738030253,0.09807871856153128,0.4942462923726924,-0.22812634199509182,-1.872738714793831,-1.2810294272061196,-1.2800622276990699,0.14597160073424617,0.08812791083334244,0.3127227408257263,0.058760196218976345,1.147068575066095,-1.3492601029532192,-1.1295495823469845,-1.3032983092862398,0.2262200828864734,-0.14435272618145922,0.37545163068520315,-0.3057051340277827,0.06939240075835874,0.4309288480951523,-1.0411251092197678,-1.262296665548524,0.9316470186687746,0.646934802538078,0.733123429714584,-0.19900485417252853,0.8556922463118413,-1.2689931430526413,1.5054587196465303,0.9873162136057734,1.0309942611435006,-0.8219069055605399,2.0527066947419,0.9278773425461027,0.32405420195620865,-0.01855910094456214,-1.7441734898961148,-1.9152030849007888,0.1166887316009998,0.13862109885098223,nonevent,nonevent
1,-0.6223509655314322,-0.87855381321168,-0.8076798458670367,-1.2294854890405764,-1.2104460772615377,-1.0360062408355117,-0.9068856130823609,-1.318914328935741,0.08474545054320008,0.2666984109331844,0.8120178767734788,0.10590188204286105,0.03740292987104622,0.23702921166219904,0.19683401274336562,0.7098252371955636,0.5542229010499771,0.49532661067812545,0.2245496093247665,0.7513271482711524,0.6985951876469082,0.5045939598660237,-0.38460119804173765,-0.8060921354300391,-0.8216615873756817,-1.565705311728635,-0.5459972188257604,0.08544845781627798,-0.8552874967388192,-0.9714825663286006,-1.126717411910973,1.2697303810989604,-1.2465522740093162,-0.5302055983931109,-0.7262262884490771,-0.1830902531411168,-0.31059668815902775,-1.6922225109901585,3.058091039042278,-1.4585384647051838,-1.1485180855695971,-1.2921167298948404,-0.7013640296842538,-0.16156376759640262,-0.07769389155953577,-1.2072260214358081,0.9665140408755797,-1.2293914009069278,-0.9228321005072663,-1.085172566581444,-0.24572630931884856,0.19390633240363853,0.04555345758536192,0.07498135196803334,0.4039342122747079,0.7207865854234934,0.024994091069848783,-0.6324593341872665,-1.4358078494112871,-1.666387380823322,0.9162793771563199,-0.6173761116895544,0.7883323255743139,-1.0791996571496452,1.3640331753736121,0.7271200240495118,0.9630469601251557,-0.6455080192264784,0.0883523377135289,-0.25618429754324507,-2.7751128380246657,3.25475019446199,-1.3218250946667316,-1.5212284321615206,-0.7501973877010584,-0.5584820125829777,nonevent,nonevent
2,-0.7469977690962816,-0.9472981018380964,-0.9081316231479319,-1.2398561780659592,-1.2288766682635028,-1.1335116805853043,-0.6285841151240186,-1.2666414504773384,-0.30645088313737445,-0.5704132943510168,-0.641707245821682,-0.30831830754444783,-0.5108347367547506,-0.5917892574290348,-0.575320748910264,-0.46795446094328885,-0.7200789195309409,-0.7510626809440154,-0.6020280080532284,-0.7329249061595859,-0.7430280034188685,-0.7570021006866078,0.33714615852792074,-1.3379553630815597,-1.3767924350400829,-0.031054311778212832,-0.454484177132222,0.2260773885488331,-0.4938994654445362,-1.0596487215619887,-1.1712772270282985,1.2013066624260955,-1.3300493168585354,-0.5568832571337373,-0.775627221538926,-0.25597782433084054,-0.23479472086750447,0.793663485541775,-0.5080992230202847,-1.5870751482165948,-0.5290363776284484,-1.2217651889567973,-1.0350321746770488,-0.9711704023326789,-0.1403352937132406,-1.3820897641090828,0.9952313454033331,-1.244728614066797,-1.1120382756898468,-1.1098143778930027,0.37070855485028076,-0.48066577368721297,0.335838280007195,-0.4829201328349156,0.0360360700310802,-0.636754467065864,1.0473129677593846,-0.27217347298733147,0.03626090953633255,-0.1006810813882686,0.6333025905513062,-0.2776458669992981,0.719574102642061,-1.144868121333204,1.3511393438809043,0.5658926877454022,1.0518566615152245,-0.6852339971288572,-0.10690000764635421,-0.264368062200881,0.62407227890293,-0.22849422892525706,-1.613129975455756,-1.513759942671011,-0.5767712682439265,-1.1251498072312698,nonevent,nonevent
3,-0.28867190095224415,-0.41586899368452307,-0.29463484358135583,-1.2875177823569903,-1.3002989914106955,-0.3651332937776959,-0.9911637782827464,-1.1447726355577181,0.5659529266591785,1.1514434268391733,1.5255949033978282,0.5127198975992815,0.6119349794022221,1.1629079904007384,0.9859292036274928,0.9397870993184549,1.2283630069974079,1.1416177561029341,0.6593557612283534,1.1439202852553245,1.2388671399227276,1.1971415173117468,-1.329877958971325,0.6704266455679619,0.49147060152723154,-1.192322545707205,-0.9773603105036026,-0.04897590845013847,-1.30839880460633,-0.9460406570363623,-1.158271403055879,1.4894657758305545,-1.2488170433366963,-0.3635622917760869,-0.5610675977962822,-0.15332327716854385,-0.2658837063495326,-0.09852374898847516,0.8293883349786295,-0.7091575177424396,-1.5236536784663104,-1.2658860689014046,-0.45821634069728434,0.11545562616134217,-0.03236670127499923,-0.5651790621281617,1.0939860252283606,-1.307190207376619,-0.13623821954113652,-0.5255594245369342,-0.8134399311640471,0.9425465559117278,-0.2816083598964464,0.646674273819046,0.11323751805687132,1.1795920209089805,-1.721812319394513,-0.7890121476468965,-1.0114572543088505,-1.3545989928798619,1.2957759860450737,-1.024635919853698,0.9161769281094274,-1.0850935531872152,1.5142185416359093,1.0258551090788737,0.8583380887102232,-0.4781785218368945,0.08067034620515959,-0.21725392662307985,-0.6380162650289388,1.1023405157774162,-0.408554022224879,-0.9291893443212603,-0.6500761714993968,-0.2740890811085523,nonevent,nonevent
4,-0.7800357455230346,-0.6709900098675567,-0.6692355064844024,0.52734943474733,0.005533904751379723,-1.0010325337813093,-0.5322196120744092,0.29203856749490653,-0.2921119197787819,-0.4715548461992303,-0.5162508243792713,-0.2449511458824878,-0.40724929657159886,-0.45351645052493367,0.024146220274922782,-0.41440746521856403,-0.6190517100474364,-0.6473015152231216,-0.03926988169645643,-0.6061058370835537,-0.6002842787348649,-0.5262387385243132,1.5648015034566982,-0.24702852080858326,-0.30370675685907556,0.16445658399292834,-0.9299912806566413,-0.7206955726430699,-0.022416677512835378,0.8291321163875565,0.30991144273803894,-0.5318389612240818,1.0976184508346671,0.9219082494302034,0.6705756544160171,-0.2934957239194294,-0.27184002296989,0.4522107811428277,-0.4939992656429521,-0.7373274262590007,0.14317582680724092,-0.30293551729745183,-1.0809148096243157,-0.7213965651991205,-0.28627206360089347,-1.2445930372042293,0.8704121307250157,0.21693149535627992,-0.9885137955710934,-0.9752253669321446,0.25850603727721316,-0.4177821949845927,0.26845135486350014,-0.3845922054997978,0.01603325079956195,-0.5554057431926189,1.74261975725413,1.1474449082087161,0.2948869706302927,0.02452365145190565,-0.4021460467003306,-0.33879255952184834,0.9120197749494076,0.5565092048811644,-0.8028439120800595,0.161583514018891,0.18358878602684686,0.7887069030342884,-0.1195270855982394,-0.3043536083793146,0.5051671480506393,-0.41678863191447607,-0.8437796029596057,-0.6268834634015769,-0.8142729460680156,-1.0547492572115127,event,Ib
5,-0.5991120189119311,-0.5959423227670272,-0.6346100219953914,1.0229667389413881,0.4709926599959994,-1.2456187722333074,-0.6026995217271804,0.553939832822188,0.03529105463513583,0.08239933311211756,-0.024391530761258065,0.018779325138877877,-0.07177987282844565,-0.11533592297175702,0.22692631246017078,0.04422836566390845,0.1828116721686491,-0.17666842400739582,0.10352759490709763,-0.30415789695466733,-0.30738425374699435,0.32438903596996127,1.7255379933477581,-0.44498373995043244,-0.5426202889718125,1.5762202131085175,-0.33494240688957216,0.08452757478102685,1.5181202490432435,1.4769053025609624,0.8460329997838236,-1.5122447399167847,0.9888518363499342,1.3622807167824018,1.1079287627504595,1.306508176944711,3.805118830320675,0.4702979853439531,-0.49787993292229743,-0.6389179425664019,0.7150048208458135,0.008277383928225518,-0.5227981189777335,0.12896247083631812,-0.18448742053363681,-1.0062188445283098,0.5370470709833406,0.6989249459500464,-1.2468045626317983,-1.2008145468785358,-0.06465457828044809,0.06470651297168939,0.0994671970338217,-0.0383274354098288,-0.10121563428074924,0.11245448684148909,2.0118732787982485,1.1955388413924986,1.5745335800000009,1.5427308476943056,-1.4871445133263315,1.2012352072067982,0.9096001538230876,1.1557493747000485,-1.4251152053341603,-1.2675854445731787,-0.09595166942888075,1.231402045480291,-2.4659532990241475,2.5752926363778443,0.5137580116712903,-0.4112063564124638,-0.874503489595619,-0.4271667639620088,-0.739697335047433,-0.31385565181382036,event,II
6,-0.7042348093774226,-0.6636326349324804,-0.6601917617621027,1.4305292496130084,0.8859904858930501,-0.9271092864350411,-0.7581429556652125,0.9772367551337637,-0.2517183471996689,-0.3679699785303755,-0.40397940234425694,-0.2498610466248429,-0.4237022197660847,-0.4413852745306378,-0.37233412109845365,-0.3052526948545965,-0.5089844412618589,-0.5268757397064764,-0.4834740925306116,-0.5004475329567125,-0.5148147888804538,-0.5587398117371541,1.6421846123157078,-0.6809446179673346,-0.7931747885763095,1.3871948622044332,-0.8207241862771038,-0.909829822410089,0.43330086987483524,1.6958874321870543,1.0893132998134234,-1.1457562613835326,-0.28814623572890513,1.5560511420462897,1.4259473466567485,0.27597353260527674,-0.1955904732802782,0.4983039789456811,-0.5270130753568338,-0.31687975346819086,-0.4263766636432639,0.5969830017678078,-0.6919424082926118,-0.4869938029779708,-0.23305150029548252,-1.1597561864745014,0.18226768396827767,1.1147628438485728,-0.8408658483869972,-0.9597248376923397,0.17231662692757624,-0.3385306342658118,0.2834940846202108,-0.3977588441996548,0.056976359465434716,-0.4332501321295655,2.0493258354753126,1.0337018252243566,1.4624578393667647,1.2775470376209122,-0.9750150491044076,-0.07392404079432459,0.7579062689741806,1.3930303380259845,-0.6624397078126705,-1.8006443803153678,-0.6129892213292598,1.4969568333820151,0.6336665873102582,0.07398047361597622,0.5439750634054754,-0.43497123306128593,-0.2442795486626941,-0.3652296004130385,-0.5030177311567415,-0.6855416114704492,event,II
7,-0.5215964230262871,-0.6669779661329903,-0.6356337385100843,1.4235837399873874,0.8188165429268219,-0.7334329185149133,-0.2251654432625643,1.2136648566532071,-0.1688068216942886,-0.18907824231793824,-0.172621678700599,-0.20003109157197954,-0.3446538692868377,-0.22778654763503134,-0.24819911756214164,-0.07242608527680364,0.01970700131850475,0.11176805196389171,-0.1845817301649172,-0.1778812199910374,-0.1797743230150116,-0.056294312388152606,1.5123267835328633,-0.326940377458444,-0.39107889516434596,0.9718241693299358,1.0815952558226603,-0.9573253189538162,0.16762113181840393,1.6052898484466198,0.9714415034207264,-0.9294436811555303,0.17413363896659803,1.5656108778991027,1.352355576365417,0.7345379016528711,0.6396921663234255,0.5129211422729206,-0.5110524971062782,-0.16619165680817233,1.0997471124667004,0.9155296275854786,-0.4379114800818795,-0.7320259454785895,-0.0955659700045904,-0.9684997076086854,0.3386668970630148,1.0713592483147443,-0.7706386581866026,-0.6794118598016073,0.039733356335631825,-0.19473593718272153,0.23330962703448618,-0.32202217030116864,-0.1062115006187372,-0.03880859587816507,1.7303043089862573,1.0733097646143466,0.7828218906652951,1.147532300671776,-0.7340340703201493,-0.298740729049284,0.8625449363111344,1.285228663921051,-0.7014550272922254,-1.130310374378887,-0.35834980220835033,1.4597481384867763,0.3461033143040256,0.7425953585094001,0.5369488361939305,-0.40369617418993264,-0.44911855672495093,0.06833200753879637,-0.011604212827854829,-0.6079449972716765,event,Ib
8,0.012765952395974308,0.06672613350279862,-0.15428405493888517,0.054238564050678346,0.5499357509871079,1.0284261466594107,2.854713803490244,0.20869399050068493,0.03318728033301529,0.3125937101043107,0.46217035207425566,-0.1130608753096897,-0.1328316248107418,0.4779554250311873,0.21444624807572293,0.7020757412109874,0.9006220794687364,1.0306178907310544,0.5068572445924551,0.9689562593923771,1.0587971930229503,0.9087167272997271,0.7892229492580006,0.84840230695229,0.8900707593286414,-0.2402576648444478,1.4218825801299702,0.15046827738005744,0.5785190445452477,-0.2642854155734293,0.3668851705383202,0.402180546136375,0.4535134266946476,-0.4366796744805425,-0.013268792556586334,0.08462912329944583,0.7558687383202861,0.5062080142492962,-0.49494633948717903,0.6047089101188496,2.4412033751454874,-0.0014521907428361037,1.9401232352455418,4.059363597533718,-0.019793561528822477,0.055164713960755264,-1.284797476561996,0.35427186486173856,0.3659869565737842,1.4937085899268399,-0.3698194352286609,0.19243916329246694,0.05964189260540238,-0.14121201268429354,0.09911612339953196,0.8734635343331165,0.37007700584233383,0.9720916779394795,-0.44003407458928107,-0.026186709020474392,-0.49700398912831056,0.5105341781463458,-1.4231291456170414,0.08310141366243802,0.09077813504616414,0.9174764809610242,-1.0419908559309419,-0.20207842202750348,-0.748235904537142,0.40638490113120623,0.5230325066640783,-0.3852141418835743,0.07137931950326623,1.0165906421698943,-0.5393133583515122,3.028692098167575,nonevent,nonevent
9,-0.7680577792783533,-0.7260508269114322,-0.7275382342150634,1.0748192358116415,1.629404312418678,-1.0484235139428184,-0.36876595142337054,0.4741401511998448,-0.3602028143553598,-0.4119248311478601,-0.48354128894872056,-0.35009754704801094,-0.4049109033654255,-0.47344636986677163,-0.4126365857698604,-0.6924831758885408,-0.5834937838009178,-0.6528752906754948,-0.5231321258449493,-0.6129589152585391,-0.6324249549874233,-0.6349767701922912,0.13908160102712355,1.680605853589418,1.3313350156627841,0.8062295507089796,-0.41620802424490133,-0.9153185357525825,-0.1782119375437216,0.8857209975587649,1.3524841418562932,-1.4098228889348634,0.18036647175696685,0.2450802576941266,0.4861617099113513,-0.5595386002214318,-0.2548886753200068,0.41328578408326216,-0.500470148022245,-0.35392335346207404,-0.1899095125666367,0.8167186264003108,-1.0011068939369827,-0.3448641349297097,-0.2531734019425245,-1.2662818608224198,-2.273942392679334,1.4199079767925735,-1.0884085713076157,-0.981195217861642,0.09591192268726309,-0.4202695382473406,0.17721553436043952,-0.43305018517955834,-0.3575755616490773,-0.7226779241808847,-0.735474356668999,0.7903065519174274,0.8411010755742091,0.7517698956162273,-0.35914392207112,-0.545047774929794,-1.509645096837282,1.165858997071,-1.0303015422366233,-1.7823582925674948,-0.9173123872371506,0.3831689232348148,-0.5321401029295808,-0.45637696468971506,0.4975212759362994,-0.44957538735633973,-0.342285314153691,-0.35169984913554403,-0.9881194285405412,-0.8440904755085705,event,Ia
